user_id;sex;age;university;graduation_year
9809;Муж;42;ТГПУ им. Толстого;1997
9811;Жен;30;НГУ;N/A
9812;Муж;39;МЭСИ;2005
9813;Жен;46;МГУ;N/A
9817;Муж;36;РГСУ;2002
9818;Муж;22;Финансовый университет;N/A
9819;Муж;50;МИУ;1988
9821;Жен;40;ВГАВТ;N/A
9822;Муж;42;ЛГПУ;1996
9823;Муж;36;НИ МГУ им. Огарева;2002
9824;Муж;35;НГТУ им. Алексеева;2004
9825;Муж;44;РГОТУПС;1996
9827;Муж;36;МГУ;2003
9828;Муж;38;ВГЛТА;2000
9829;Муж;38;УГТУ;2006
9830;Муж;26;ТГТУ;2013
9831;Муж;34;ТГТУ;2004
9832;Муж;45;ЛГПУ;1999
9833;Жен;42;МГУ;1985
9834;Муж;33;СГСХА;2005
9835;Жен;43;УрФУ;1996
9837;Муж;43;СурГУ;2006
9838;Муж;26;СПбГАСУ;2012
9839;Муж;43;ОмГУПС;2002
9840;Муж;50;ВолГАУ;1992
9841;Муж;52;ЛГТУ;1992
9843;Жен;33;ПГУ;2006
9848;Муж;33;МГУПС-МИИТ;2006
9849;Муж;39;КГУФКСТ;N/A
9851;Жен;27;МГГУ;N/A
9852;Муж;22;МПГУ;2015
9854;Муж;35;МГИУ;2010
9857;Жен;36;РЭА им. Г. В. Плеханова;2003
9858;Муж;36;МГОУ;2003
9859;Муж;38;КГСХА;N/A
9861;Муж;30;ОмГУПС;2009
9862;Муж;37;СибГАУ им. Решетнева;2002
9864;Муж;39;ИвГУ;1997
9865;Муж;18;УлГУ;N/A
9866;Муж;26;НГТУ им. Алексеева;2014
9867;Жен;28;ИрГТУ;N/A
9869;Жен;27;БелГУ;N/A
9870;Муж;33;С;2008
9871;Жен;35;ИМСИТ;N/A
9872;Муж;34;СГА;2005
9873;Муж;33;СибГИУ;1999
9874;Муж;41;РГУФКСМиТ;1997
9876;Муж;25;РосНОУ;N/A
9878;Муж;35;КГТА им. Дегтярева;2003
9880;Муж;28;ВГИК;N/A
9881;Муж;39;МГСУ-МИСИ;1999
9882;Муж;36;СВИ РВ;2002
9883;Жен;28;ВЗФЭИ;2012
9886;Муж;53;ИрГТУ;1985
9887;Муж;33;ВГСХА;N/A
9888;Жен;35;СПбГТИ;2004
9891;Муж;36;СПбГУ;2002
9893;Муж;44;ПНИПУ;2015
9894;Муж;35;МГОУ;2012
9897;Муж;40;КГУ;1998
9899;Жен;37;ПИ СФУ;N/A
9900;Муж;27;НГУЭУ;2011
9902;Муж;44;ТУСУР;1994
9903;Муж;22;АмГУ;2015
9904;Муж;36;ТГАСУ;2011
9905;Муж;34;ДВФУ;N/A
9908;Муж;26;ДВФУ;2012
9909;Жен;43;ДВФУ;1997
9910;Муж;50;МГУ;1988
9911;Жен;32;МПСИ;2008
9912;Муж;29;ЛГТУ;N/A
9913;Муж;43;ИГАСУ;2000
9914;Муж;25;МАТИ;2013
9916;Муж;32;МИСиС;2007
9917;Жен;38;РГАУ-МСХА им. Тимирязева;2004
9918;Жен;35;МГУП им. И. Федорова;N/A
9919;Муж;45;НИ МГУ им. Огарева;2002
9920;Муж;31;ВГУЭС;2008
9921;Жен;34;ТГАСУ;2004
9922;Жен;33;МГУ;2005
9923;Муж;43;МГТУ им. Н.Э. Баумана;1997
9924;Жен;37;Финансовый университет;2013
9925;Муж;41;МГТУ Станкин;N/A
9926;Муж;50;БГТУ;1991
9927;Муж;58;МИРЭА;N/A
9928;Муж;40;УРАО;2006
9929;Муж;44;МГТУ МИРЭА;1995
9932;Муж;34;МГУПИ;2003
9933;Муж;44;МАИ;1995
9934;Жен;50;МИЭМ;N/A
9935;Жен;51;УГНТУ;1987
9936;Муж;26;НИУ ВШЭ;2013
9937;Муж;33;КФУ;2005
9940;Муж;35;БашГУ;2003
9941;Муж;47;МАИ;1995
9942;Жен;52;СПбГУКиТ;1986
9943;Жен;55;ВолгГАСУ;N/A
9946;Жен;39;КубГУ;N/A
9947;Муж;60;КубГТУ;1982
9949;Муж;45;КубГАУ;2011
9950;Муж;42;КубГУ;1996
9951;Жен;40;ЮРГТУ;1998
9953;Муж;47;КубГТУ;N/A
9954;Муж;27;СГУ;N/A
9956;Муж;41;ЮФУ;1998
9957;Жен;40;БУПК;2001
9958;Муж;41;РВИРВ им. Неделина;1997
9961;Муж;29;РГОТУПС;2014
9962;Муж;28;ЮФУ;2011
9964;Жен;34;МГЮА;2004
9965;Муж;30;ЮФУ;2007
9966;Муж;44;РГСУ;N/A
9967;Муж;32;МГУ;2010
9971;Муж;34;ЯГТУ;N/A
9973;Муж;34;ВлГУ им. А.Г. и Н.Г. Столетовых;N/A
9974;Жен;54;ЧГУ;1984
9975;Жен;30;ВлГУ им. А.Г. и Н.Г. Столетовых;2009
9976;Муж;47;БГТУ;1992
9977;Муж;51;СГА;2011
9978;Муж;34;СПбГПУ Политех;2006
9980;Муж;43;СПбГУ;1995
9981;Муж;57;ПГУПС;1981
9982;Муж;53;ВИТУ;1985
9984;Муж;37;ЧГУ им. Ульянова;2001
9985;Муж;56;УГТУ-УПИ им. Б. Н. Ельцина;N/A
9988;Муж;26;ОГУ;N/A
9989;Муж;33;ОмГТУ;2008
9990;Муж;51;МГТУ им. Н. Э. Баумана;N/A
9992;Муж;32;СГГА;2006
9993;Жен;27;СибГАУ им. Решетнева;2012
9994;Муж;26;ТУСУР;2012
9995;Муж;39;ДВГУПС;2007
9996;Жен;33;СахГУ;2007
9997;Жен;38;НГПУ;2001
9999;Муж;26;ДВГУ;2012
10000;Муж;40;СахГУ;1999
10001;Жен;33;ДВФУ;2007
10002;Муж;49;СВФУ им. М. К. Аммосова;N/A
10005;Муж;22;МГУПИ;N/A
10006;Жен;31;РГСУ;N/A
10008;Муж;27;МГТУ им. Н.Э. Баумана;2014
10009;Муж;26;АТиСО;N/A
10011;Муж;31;МИЭМ НИУ ВШЭ;2015
10012;Муж;30;МФПА;N/A
10013;Муж;40;МГИУ;1998
10015;Муж;34;МГСУ НИУ;N/A
10017;Муж;31;МГОУ;N/A
10020;Муж;35;МФЮА;2011
10021;Муж;36;МИУ;2014
10023;Муж;37;РГУТиС;N/A
10025;Жен;31;МГУПП;2007
10026;Муж;31;МФПА;2007
10027;Муж;32;МИФИ;N/A
10028;Муж;42;МГУЛ;N/A
10029;Муж;32;МГУПП;2005
10031;Муж;47;НИУ МЭИ;1993
10037;Муж;29;ВолгГАСУ;2009
10039;Муж;55;КГАСУ;N/A
10040;Муж;37;ВолгГТУ;2006
10041;Муж;24;ТГУ;2014
10042;Муж;41;ТГУ;1997
10043;Муж;29;МАДИ;2009
10044;Жен;38;АГУ;2009
10047;Жен;38;МИПП;N/A
10048;Муж;34;КГУКИ;2005
10049;Муж;30;СГУТиКД;2009
10050;Муж;30;СевКавГТУ;2009
10051;Муж;32;ЮФУ;2013
10052;Муж;36;КБГУ им. Бербекова;N/A
10053;Муж;34;ЧГУ;2005
10054;Жен;32;РГСУ;2009
10056;Муж;45;КБГУ им. Бербекова;1994
10058;Муж;27;РГЭУ РИНХ;N/A
10059;Муж;55;СКГМИ;1988
10060;Муж;26;ЧГУ;2011
10061;Муж;38;ЧГУ;N/A
10062;Муж;26;МГИУ;N/A
10063;Муж;25;МГУТУ;2012
10064;Жен;40;МГУП;1999
10065;Муж;41;ТюмГУ;N/A
10068;Жен;33;ПИ СФУ;2007
10070;Муж;26;СПбГУАП;2012
10071;Муж;29;БГУЭП;2009
10072;Муж;26;БелГУ;2012
10073;Муж;33;СПбГУТ им. Бонч-Бруевича;2006
10074;Муж;26;ПГНИУ;N/A
10076;Жен;28;РАНХиГС;2010
10081;Муж;33;ДГТУ;2005
10082;Жен;28;СПбГУ;N/A
10083;Муж;43;СибГУТИ;1997
10084;Муж;36;ВГАФК;2001
10087;Муж;28;КГТУ-КАИ им. Туполева;N/A
10092;Муж;31;НГМА;2007
10093;Муж;29;СКГМИ;N/A
10096;Муж;23;УлГУ;2015
10097;Муж;35;КГУФКСТ;2004
10098;Муж;28;КГУ;2010
10099;Жен;34;ВГАВТ;2004
10100;Муж;40;КубГАУ;1998
10101;Муж;47;МГУ;1996
10102;Муж;33;ГУЗ;2005
10103;Муж;36;СтГАУ;2002
10106;Муж;26;ГГНИ им. Миллионщикова;N/A
10107;Муж;42;ВолгГТУ;2006
10108;Муж;38;РосНОУ;2001
10109;Муж;39;БГУЭП;N/A
10111;Жен;41;НГТУ им. Алексеева;N/A
10112;Муж;38;РУДН;2001
10113;Жен;29;МГУТУ;N/A
10114;Муж;28;МГУПП;2009
10115;Муж;26;МГГУ;2012
10116;Муж;37;МГТУ им. Носова;N/A
10117;Муж;27;ИГХТУ;N/A
10119;Муж;54;ВМИРЭ;N/A
10120;Муж;30;СибУПК;N/A
10121;Муж;49;МГТУ Станкин;1992
10122;Муж;33;МГППУ;2006
10124;Муж;25;СГА;2013
10125;Муж;27;МАДИ;N/A
10126;Муж;36;БГАУ;2004
10128;Муж;42;ДГТУ;N/A
10129;Жен;31;ВИ;2007
10132;Жен;34;РГУПС;2005
10133;Муж;44;ТГУ;1994
10134;Муж;32;ТГАСУ;N/A
10136;Муж;33;РГАТА;2006
10137;Муж;34;МГУЛ;2004
10138;Муж;42;РУДН;N/A
10139;Муж;45;СГА;2005
10142;Муж;34;СГТУ;2005
10143;Муж;28;ВлГУ;2011
10144;Жен;47;ВЗФЭИ;2005
10146;Муж;42;Финансовый университет при Правительстве РФ;2007
10148;Жен;35;ДВГТУ;2002
10149;Муж;24;С;2012
10150;Муж;36;ДВГУ;2003
10151;Муж;38;ИрГТУ;2002
10152;Жен;53;УрГЭУ;2002
10154;Муж;34;МГУ;2004
10157;Жен;39;МГУПИ;N/A
10158;Жен;42;МГГУ;2001
10162;Жен;34;СГТУ;2008
10164;Муж;30;КубГАУ;2008
10165;Муж;50;МГУ;1989
10167;Муж;49;МГОУ им. Черномырдина;2002
10169;Муж;24;МИИТ;2015
10171;Муж;29;МГУПИ;2009
10173;Муж;43;ВЮИ ФСИН РФ;2015
10174;Муж;35;ВКА им. Можайского;2004
10176;Муж;35;ОмГАУ;2003
10177;Муж;34;УРАО;2006
10178;Муж;38;РГУПС;2002
10180;Муж;35;ТТИ ЮФУ;2007
10181;Муж;32;ОмГТУ;N/A
10182;Жен;38;ТюмГУ;2015
10185;Муж;55;ПНИПУ;1983
10187;Жен;29;НГСХА;2015
10189;Муж;34;СГА;N/A
10190;Жен;30;СГАУ;2008
10191;Муж;32;КубГТУ;2006
10193;Муж;35;РВИРВ им. Неделина;N/A
10195;Муж;48;ТГТУ;1993
10197;Муж;39;ТПУ;2014
10198;Муж;29;БГАРФ;2009
10199;Муж;37;ННГУ им. Лобачевского;N/A
10200;Муж;43;РГУПС;1995
10202;Муж;33;БГТУ им. Шухова;2006
10203;Муж;26;СевКавГТУ;2012
10204;Муж;33;ВлГУ;2005
10205;Муж;30;ВлГУ;N/A
10206;Муж;39;СВИ РВ;1999
10207;Муж;34;МАИ;2007
10208;Муж;27;МГУИЭ;N/A
10209;Муж;42;МГОУ;2005
10210;Муж;60;МГУПИ;1988
10211;Муж;25;РГТЭУ;N/A
10212;Муж;40;ЮФУ;2012
10214;Муж;52;ПИ СФУ;1986
10215;Муж;30;ЮГУ;2008
10216;Муж;25;БрГУ;2014
10217;Муж;28;СибГИУ;2010
10218;Муж;31;ПГУ;N/A
10219;Муж;37;СГА;2007
10221;Муж;35;СГА;2002
10223;Муж;32;КубГУ;2006
10225;Жен;39;КнАГТУ;2010
10227;Муж;46;ТулГУ;N/A
10230;Жен;45;МГСУ-МИСИ;2003
10231;Муж;36;МИЭМ НИУ ВШЭ;N/A
10232;Муж;39;ВГЛТА;N/A
10233;Муж;29;МГАКХиС;2014
10234;Жен;36;ГУУ;2003
10235;Муж;32;ВГПУ;2005
10236;Жен;31;РГУ им. Есенина;2008
10238;Муж;42;МАТИ;N/A
10240;Жен;34;МГУПБ;2004
10241;Муж;45;НИУ МЭИ;1994
10242;Муж;39;ВМИРЭ;2000
10245;Муж;38;СПбГТИ;2002
10247;Муж;30;ВГСХА;2009
10248;Муж;41;ПГУПС;1998
10249;Жен;38;СФГА;2009
10250;Жен;43;НГАВТ;N/A
10251;Муж;31;СПбГПУ Политех;N/A
10252;Муж;45;СПбГУАП;1994
10257;Муж;44;МГУПП;N/A
10258;Жен;39;ОмГАУ;2000
10260;Жен;35;МГУ им. адмирала Невельского;N/A
10261;Муж;35;Дальрыбвтуз;2003
10262;Муж;31;ВГУЭС;2007
10263;Жен;40;ИГУ;1999
10264;Муж;41;МИРЭА;1998
10265;Муж;28;МИКХиС;N/A
10266;Жен;32;МГУТУ им. К.Г. Разумовского;2007
10267;Муж;38;Финансовый университет;2001
10268;Жен;49;МГИУ;N/A
10269;Муж;37;ВКА им. Можайского;2002
10270;Муж;30;МЭСИ;2012
10272;Муж;38;МИРЭА;N/A
10273;Жен;30;ТГПУ им. Толстого;2008
10274;Муж;23;МГУС / РГУТиС;2015
10275;Муж;43;ЯрГУ им. П. Г. Демидова;1999
10276;Жен;36;ИГТА;2003
10277;Жен;52;МПГУ;N/A
10279;Муж;45;ВГИК;2009
10280;Муж;36;МГАВТ;N/A
10282;Жен;52;НИУ МЭИ;1987
10284;Муж;36;МИСиС;2003
10285;Жен;37;МИП;2006
10288;Муж;34;МГУ;2005
10289;Муж;55;МГУДТ;1988
10290;Муж;28;МГУПИ;2010
10291;Жен;34;МГУКИ;N/A
10292;Муж;39;МГТУ им. Баумана;2001
10295;Жен;31;СГЮА;2011
10297;Муж;34;МГСУ-МИСИ;2012
10299;Муж;24;МГУПС;2014
10300;Муж;39;ИГЭУ им. Ленина;1999
10301;Муж;42;СГСХА;1998
10302;Жен;38;МГМСУ;2001
10304;Жен;38;ВГАВТ;2002
10305;Муж;46;МГТУ им. Н.Э. Баумана;1993
10306;Муж;27;РУДН;2015
10307;Муж;28;МГТУ им. Баумана;N/A
10308;Муж;34;МГУ им. Огарева;N/A
10310;Муж;34;ГУУ;N/A
10311;Муж;30;КФУ;N/A
10314;Муж;33;ИЕиГН СФУ - бывш. КрасГУ;2006
10318;Муж;44;СКГМИ;1994
10319;Жен;29;БГТУ им. В. Г. Шухова;N/A
10320;Жен;56;КГЭУ;N/A
10321;Муж;37;МГУТУ;2004
10322;Муж;28;ННГАСУ;N/A
10323;Муж;34;ТГТУ;2007
10324;Муж;35;БГТУ им. В. Г. Шухова;2004
10326;Жен;31;ВГАСУ;N/A
10327;Муж;41;ТГТУ;N/A
10329;Жен;46;РГТЭУ;2003
10330;Муж;36;РГУ им. Есенина;2012
10331;Жен;31;ИвГУ;2006
10332;Жен;36;ОГУ;2003
10334;Муж;37;ТвГУ;2006
10335;Муж;30;СПбГУ ИТМО;2009
10338;Муж;36;СПбГПУ Политех;N/A
10340;Муж;40;ТюмГНГУ;1999
10341;Муж;35;СПбГУАП;2005
10342;Муж;35;ТГУ;2003
10345;Муж;33;НГТУ;2010
10347;Жен;33;ИГУ;N/A
10348;Жен;56;СибГТУ;N/A
10349;Муж;25;РГСУ;N/A
10350;Муж;38;СГУПС;2000
10351;Жен;42;КузГПА;2000
10352;Муж;41;КемТИПП;1998
10354;Муж;35;ИрГТУ;2005
10356;Муж;54;СибГТУ;1985
10357;Жен;28;МГУ;2011
10358;Муж;24;МАИ;N/A
10362;Муж;32;РГГУ;N/A
10366;Муж;36;МИЭТ;2007
10367;Муж;34;МПСИ;2005
10368;Жен;35;КубГУ;2004
10369;Муж;29;РГУНГ им. Губкина;N/A
10371;Муж;36;СГА;2001
10373;Муж;32;РУДН;2012
10374;Муж;29;МГТУ им. Косыгина;2010
10377;Муж;45;РГУНГ им. Губкина;1995
10378;Жен;44;МГГУ;2003
10379;Муж;35;МИСиС;2005
10380;Муж;41;МЭСИ;2012
10381;Муж;34;МГИУ;2005
10382;Муж;42;ТюмГНГУ;2000
10384;Муж;33;МИЭМ;2006
10386;Муж;33;МГТУ им. Баумана;2006
10387;Жен;49;РГСУ;1986
10392;Муж;42;СГАСУ;1996
10394;Жен;23;СамГУ;2015
10395;Жен;38;СамГУ;2006
10396;Муж;60;НИ МГУ им. Огарева;1978
10397;Муж;44;СГУ им. Чернышевского;1998
10401;Муж;35;СамГТУ;2005
10402;Муж;45;МЭСИ;N/A
10404;Муж;33;ЧГУ им. Ульянова;2005
10406;Муж;36;СГАСУ;N/A
10407;Муж;47;ДГТУ;1991
10410;Муж;27;МАДИ;N/A
10411;Муж;28;ЮФУ;2010
10412;Муж;37;МАДИ;N/A
10413;Жен;35;РГГУ;2002
10414;Муж;39;ЧГУ;2001
10416;Муж;34;ПГТУ;2005
10417;Муж;53;АГУ;1987
10418;Муж;24;ДГТУ;2014
10419;Муж;37;ЧГУ;2003
10421;Жен;41;МГАКХиС;1998
10422;Муж;27;МГОУ;2007
10425;Муж;24;ПВГУС;2014
10428;Муж;35;ИрГТУ;2005
10429;Муж;28;СПбГУАП;2008
10430;Муж;45;СГА;2010
10432;Муж;31;СПбГПУ Политех;2008
10434;Жен;26;РГППУ;2012
10435;Муж;29;ЮУрГУ;N/A
10436;Муж;30;КГУ;2007
10437;Муж;26;ЮУрГУ;2012
10438;Муж;20;БГТУ им. Шухова;2012
10440;Муж;35;НГТУ им. Алексеева;2004
10441;Муж;30;СГА;2006
10443;Муж;32;РГСУ;2007
10444;Жен;31;РГППУ;N/A
10445;Муж;28;ТУСУР;2010
10446;Муж;27;БГТУ;2012
10448;Жен;31;КГСХА;2007
10449;Муж;36;РГРТУ;2002
10451;Жен;51;ВГУ;1986
10453;Муж;33;КубГУ;2005
10454;Муж;29;НГТУ им. Алексеева;N/A
10455;Жен;33;СПбГУ;2007
10457;Жен;33;БГУ им. Петровского;2005
10458;Жен;38;СибГАУ им. Решетнева;2007
10459;Муж;41;МГСУ-МИСИ;1997
10461;Муж;35;МГТУ им. Носова;2003
10462;Жен;29;РАП;N/A
10463;Муж;40;СГА;1996
10466;Жен;35;РГЭУ РИНХ;2003
10468;Муж;25;МГУПИ;2014
10469;Жен;31;МИСиС;2009
10471;Муж;38;АТиСО;N/A
10473;Муж;33;СГУПС;2005
10475;Муж;30;МГУПИ;2010
10476;Муж;26;АлтГТУ им. Ползунова;2012
10478;Жен;59;ТГТУ;1982
10480;Муж;36;КГАСУ;N/A
10482;Муж;26;ДВФУ;N/A
10483;Жен;32;Финансовый университет;N/A
10484;Муж;52;ИжГТУ;1990
10485;Муж;35;РГСУ;N/A
10487;Жен;54;СПбГПУ Политех;1986
10489;Муж;38;УрГУПС;2002
10490;Муж;57;МГУКИ;1985
10492;Муж;36;ПГТА;2002
10493;Муж;39;ВолгГТУ;1994
10494;Муж;52;ТоГУ;N/A
10495;Муж;53;ТГСХА;2011
10497;Жен;33;ННГАСУ;2012
10498;Жен;38;СибГУТИ;N/A
10501;Жен;42;ЛГУ им. Пушкина;2005
10503;Жен;34;МГУС / РГУТиС;2006
10504;Муж;41;КФУ;1999
10505;Муж;36;КНИТУ-КАИ;N/A
10506;Муж;41;ПГУ;1998
10507;Жен;30;СГЮА;2009
10508;Жен;43;ДГПУ;2002
10509;Муж;50;РГУПС;1991
10511;Муж;23;РГТЭУ;2012
10512;Муж;34;НИБ;2003
10513;Муж;39;ВГТУ;2000
10514;Муж;49;МАИ;1990
10516;Муж;42;МГТУ им. Н. Э. Баумана;1996
10517;Муж;39;ЛГПУ;1996
10518;Муж;52;МГЮА им. О. Е. Кутафина;1998
10519;Жен;38;РУДН;N/A
10522;Муж;37;МГУ;2004
10523;Муж;32;ВлГУ им. А.Г. и Н.Г. Столетовых;N/A
10524;Муж;33;СГА;2004
10525;Муж;28;ЛГТУ;N/A
10526;Муж;34;ЛГПУ;2004
10532;Муж;26;РГГУ;2012
10534;Муж;27;ЮУрГУ;2013
10537;Жен;41;ВГУ;1997
10539;Муж;50;МГТУ им. Н.Э. Баумана;1988
10540;Муж;34;СПбГЭУ;2004
10541;Муж;38;ТГСХА;2001
10543;Жен;32;ТулГУ;2012
10544;Муж;27;НИ;2011
10545;Муж;27;СГА;2015
10546;Муж;26;МИРЭА;2015
10547;Жен;54;МГУ;2006
10548;Муж;33;ИжГТУ;2004
10549;Жен;36;МГУПИ;2003
10550;Жен;38;РГУНГ им. Губкина;N/A
10552;Муж;43;СГЭУ;N/A
10553;Муж;44;СГТУ;1995
10554;Муж;46;СГАУ;2001
10555;Муж;32;РПА МЮ РФ;2006
10556;Муж;27;МФПА;2012
10559;Муж;35;НовГУ;2002
10561;Муж;52;ВСГУТУ;1987
10562;Муж;23;НИ ИрГТУ;N/A
10564;Муж;40;УрГЮА;N/A
10566;Муж;27;ДГПУ;2011
10567;Муж;32;ОмГТУ;2006
10568;Муж;42;КБГУ им. Бербекова;1995
10570;Муж;36;ЛГПУ;2002
10571;Муж;44;ВГУ;1996
10572;Муж;39;МАДИ;N/A
10574;Муж;25;МГУ;2013
10579;Муж;39;МГОУ;2000
10581;Муж;36;ЯГТУ;2002
10582;Муж;34;ВятГУ;2008
10583;Муж;45;МГТУ;N/A
10586;Муж;56;ВЗФЭИ;N/A
10587;Муж;36;СПбГУАП;2007
10589;Жен;54;УрФУ;1984
10591;Муж;33;УГТУ;2009
10592;Жен;41;КемТИПП;1997
10593;Муж;34;УГТУ-УПИ;2004
10594;Муж;30;РГСУ;2010
10596;Муж;42;ОмГТУ;N/A
10597;Муж;33;ИрГУПС;2005
10599;Муж;35;НГАУ;2000
10600;Муж;33;ХГУ;N/A
10603;Муж;48;ЯГСХА;2001
10604;Муж;39;ВГУЭС;2000
10608;Муж;32;ТвГУ;2008
10609;Муж;29;БГТУ им. Шухова;N/A
10610;Муж;39;КГТА им. Дегтярева;2001
10613;Жен;54;МИЭМ;1986
10614;Муж;31;ЕГУ им. Бунина;N/A
10617;Муж;36;СГА;2002
10618;Жен;57;МЭИ;1983
10619;Жен;39;ГУУ;1999
10621;Жен;43;МГУ;2010
10623;Муж;38;ГУУ;2000
10624;Муж;42;АУ МВД РФ;2011
10626;Жен;35;МГУП;N/A
10628;Муж;29;КубГУ;2009
10632;Муж;29;МГУИЭ;2008
10633;Жен;40;ГУЗ;N/A
10634;Жен;42;МИРЭА;2000
10635;Муж;41;МГУПС-МИИТ;N/A
10636;Муж;27;МАЭП;2010
10638;Жен;39;ГУУ;1999
10639;Жен;36;БГУ им. Петровского;2002
10640;Муж;38;СГАУ;N/A
10641;Муж;35;МГТУ Станкин;2004
10643;Муж;48;РГУНГ им. Губкина;N/A
10644;Муж;50;КГТУ-КАИ им. Туполева;1992
10645;Муж;37;УГНТУ;2001
10646;Муж;39;МГИМО;2000
10647;Муж;55;КФУ;1983
10648;Муж;47;МАИ;1996
10649;Муж;25;УГАТУ;2015
10650;Муж;43;УлГТУ;2011
10654;Муж;32;КубГТУ;2006
10656;Муж;31;КубГУ;2007
10658;Муж;34;ВГУ;2004
10660;Муж;32;РГОТУПС;2006
10663;Муж;41;МарГТУ;1997
10664;Муж;38;ЯГСХА;N/A
10665;Жен;34;ТулГУ;2008
10666;Муж;34;СГА;2006
10667;Муж;37;ВГТУ;2002
10669;Жен;38;ВГУ;N/A
10670;Жен;33;БУПК;2008
10671;Муж;52;ВГАСУ;1989
10672;Муж;25;МГТУ им. Н. Э. Баумана;N/A
10673;Муж;30;ВИБ;2010
10674;Муж;32;МИП;2006
10676;Муж;20;СПбГУ;2012
10677;Муж;30;ТУСУР;N/A
10679;Муж;31;ТюмГУ;N/A
10680;Муж;25;КГТУ;2015
10681;Муж;37;СПбГЭУ;2001
10682;Муж;44;ДГУ;N/A
10683;Муж;25;СурГУ;2013
10684;Муж;32;ЮРГТУ;N/A
10686;Муж;35;ТюмГНГУ;2004
10688;Жен;27;ОГАУ;2011
10690;Муж;27;СибГТУ;2011
10691;Муж;40;КемГУ;2001
10692;Муж;39;ТПУ;2000
10694;Жен;25;СахГУ;2015
10698;Муж;45;ВлГУ;1994
10699;Жен;51;РосНОУ;2000
10700;Муж;43;ГУУ;2008
10701;Муж;28;МАБиУ;2013
10702;Муж;30;МГОУ им. Черномырдина;2013
10703;Муж;27;МГУПП;N/A
10704;Муж;29;МФТИ;2010
10705;Муж;43;УрГЭУ;1994
10707;Муж;25;МГУЛ;2013
10711;Муж;34;МГУПП;2005
10712;Муж;32;"МГТУ ""МАМИ""";2013
10713;Жен;35;СГА;2002
10714;Муж;24;НИЯУ МИФИ;2013
10715;Муж;28;МГУ;2011
10716;Муж;25;НИУ МЭИ;N/A
10718;Муж;39;РГГРУ;2006
